shipment_id,carrier,ship_date,status,origin,destination,freight_cost,Expected Delivery Date,Delivered_Date,delay_days
SHO6091,BLUEDART,,In Transit,Hyderabad,Mumbai,35.13,09/21/2025,NULL,NULL
SHO6092,DHL,08/26/2025,Delivered,Chennai,Delhi,312.53,02/09/2025,NULL,NULL
SHO6093,DHL,05/31/2024,Delayed,Delhi,Bangalore,-15.02,06/05/2024,06/15/2024,NULL
SHO6095,FEDEX,,Accepted,Bangalore,Pune,14.51,06/26/2024,NULL,NULL
SHO6096,DHL,,Delayed,Pune,Bangalore,152.1,NULL,04/14/2026,NULL
SHO6098,FEDEX,02/03/2024,UNKNOWN,Hyderabad,Pune,-72.16,03/08/2024,11/03/2024,NULL
SHO6101,DHL,,Delivered,Mumbai,Chennai,251.3,NULL,01/31/2025,NULL
SHO6102,BLUEDART,,Pending,Bangalore,Chennai,424.52,05/28/2026,NULL,NULL
SHO6103,FEDEX,04/10/2025,In Transit,Pune,Mumbai,NULL,04/13/2025,NULL,NULL
SHO6104,DHL,,In Transit,Mumbai,Pune,162.33,10/11/2025,NULL,NULL
SHO6106,DHL,12/09/2024,In Transit,Delhi,Bangalore,-10.97,12/14/2024,NULL,NULL
,BLUEDART,05/28/2024,Delayed,Hyderabad,Bangalore,98.57,02/06/2024,05/06/2024,NULL
SHO6108,DHL,10/06/2026,Delivered,Bangalore,Pune,360.03,06/16/2026,06/18/2026,2
SHO6110,FEDEX,06/26/2026,Pending,Mumbai,Hyderabad,-14.95,NULL,NULL,NULL
SHO6113,FEDEX,,Delayed,Pune,Delhi,144.93,06/08/2026,NULL,NULL
SHO6114,BLUEDART,10/11/2024,Pending,Bangalore,Pune,-66.68,11/15/2024,NULL,NULL
SHO6115,DHL,,Pending,Hyderabad,Delhi,332.26,07/06/2026,NULL,NULL
SHO6116,BLUEDART,,Delayed,Delhi,Hyderabad,NULL,NULL,09/01/2026,NULL
SHO6118,BLUEDART,08/02/2025,Delivered,Mumbai,Hyderabad,-28.59,NULL,08/04/2025,NULL
SHO6120,FEDEX,04/26/2025,Delivered,Pune,Mumbai,-16.09,NULL,NULL,NULL
SHO6121,BLUEDART,,Delayed,Hyderabad,Delhi,360.73,02/01/2026,02/08/2026,NULL
SHO6122,DHL,05/16/2025,Delivered,Pune,Mumbai,385.53,NULL,NULL,NULL
SHO6123,FEDEX,,Delayed,Mumbai,Pune,-46.56,03/10/2025,10/08/2025,NULL
SHO6125,BLUEDART,,Pending,Pune,Delhi,30.07,06/30/2024,NULL,NULL
SHO6126,BLUEDART,01/20/2025,Delivered,Bangalore,Chennai,426.12,NULL,NULL,NULL
SHO6128,BLUEDART,,Pending,Bangalore,Delhi,493.52,02/24/2025,NULL,NULL
SHO6129,DHL,,In Transit,Bangalore,Delhi,448.83,10/23/2024,NULL,NULL
SHO6130,FEDEX,,Delivered,Chennai,Bangalore,33.55,05/07/2026,12/05/2026,212
SHO6132,DHL,,Accepted,Hyderabad,Delhi,NULL,02/23/2025,NULL,NULL
,FEDEX,05/23/2025,Delivered,Mumbai,Hyderabad,230.31,05/25/2025,05/23/2025,0
SHO6135,DHL,,In Transit,Mumbai,Chennai,60.53,03/28/2024,NULL,NULL
SHO6136,BLUEDART,03/26/2024,Delayed,Hyderabad,Chennai,-54.08,01/04/2024,04/05/2024,NULL
SHO6137,DHL,,In Transit,Bangalore,Chennai,168.34,02/26/2025,NULL,NULL
,DHL,11/28/2024,Delivered,Pune,Delhi,60.43,11/30/2024,12/03/2024,3
SHO6145,FEDEX,,Delivered,Hyderabad,Delhi,356.08,NULL,02/03/2024,NULL
SHO6147,FEDEX,,Accepted,Hyderabad,Chennai,167.94,08/18/2025,NULL,NULL
,BLUEDART,06/09/2024,Delayed,Bangalore,Chennai,7.98,09/08/2024,09/18/2024,NULL
SHO6150,BLUEDART,,In Transit,Bangalore,Pune,85.71,05/21/2026,NULL,NULL
,FEDEX,06/18/2025,In Transit,Delhi,Mumbai,56.87,06/24/2025,NULL,NULL
SHO6155,FEDEX,,In Transit,Bangalore,Pune,216.94,03/27/2026,NULL,NULL
SHO6158,DHL,12/17/2024,Delivered,Mumbai,Hyderabad,364.12,NULL,12/22/2024,NULL
SHO6163,BLUEDART,01/20/2024,UNKNOWN,Pune,Hyderabad,244.98,NULL,NULL,NULL
SHO6164,BLUEDART,,In Transit,Delhi,Hyderabad,-61.76,NULL,NULL,NULL
SHO6165,FEDEX,05/26/2026,Delivered,Mumbai,Hyderabad,348.25,NULL,06/03/2026,NULL
,FEDEX,08/15/2025,Pending,Delhi,Pune,325.27,NULL,NULL,NULL
SHO6168,FEDEX,,Delayed,Chennai,Mumbai,337.77,04/02/2026,02/12/2026,NULL
SHO6169,FEDEX,08/29/2025,Pending,Mumbai,Hyderabad,300.43,04/09/2025,NULL,NULL
SHO6170,DHL,,Delivered,Hyderabad,Chennai,465.62,03/19/2025,03/17/2025,0
SHO6171,DHL,,Delayed,Hyderabad,Pune,36.55,02/09/2025,09/06/2025,NULL
SHO6173,DHL,08/01/2026,Delayed,Delhi,Mumbai,-38.47,NULL,01/12/2026,NULL
SHO6174,BLUEDART,,In Transit,Pune,Bangalore,35.18,08/22/2024,NULL,NULL
SHO6175,BLUEDART,11/29/2025,UNKNOWN,Bangalore,Pune,113.82,02/12/2025,NULL,NULL
SHO6183,FEDEX,,Delayed,Delhi,Mumbai,NULL,04/02/2024,04/04/2024,NULL
SHO6185,BLUEDART,,Delivered,Hyderabad,Chennai,336.47,06/09/2026,06/09/2026,0
SHO6187,BLUEDART,10/17/2024,In Transit,Mumbai,Delhi,NULL,10/24/2024,NULL,NULL
SHO6188,BLUEDART,,Delayed,Mumbai,Chennai,84.57,NULL,NULL,NULL
SHO6191,FEDEX,11/27/2025,Delivered,Chennai,Bangalore,199.38,NULL,11/29/2025,NULL
,DHL,04/07/2024,Delayed,Delhi,Bangalore,439.47,04/12/2024,04/22/2024,NULL
SHO6194,DHL,,In Transit,Hyderabad,Pune,397.05,05/04/2026,NULL,NULL
SHO6195,DHL,,In Transit,Pune,Delhi,365.13,06/09/2025,NULL,NULL
SHO6197,DHL,,Pending,Bangalore,Delhi,469.92,NULL,NULL,NULL
SHO6200,DHL,11/20/2025,Delayed,Delhi,Chennai,-20.25,11/26/2025,02/12/2025,NULL
SHO6202,DHL,,In Transit,Chennai,Delhi,-34.84,03/11/2025,NULL,NULL
SHO6203,FEDEX,,Delayed,Bangalore,Chennai,49.76,12/15/2025,12/23/2025,NULL
SHO6206,FEDEX,,Delivered,Hyderabad,Bangalore,203.91,07/13/2025,NULL,NULL
SHO6207,DHL,,Delayed,Bangalore,Delhi,-22.35,NULL,08/19/2025,NULL
SHO6209,DHL,06/22/2026,Delayed,Pune,Hyderabad,-43.23,NULL,NULL,NULL
SHO6210,FEDEX,,In Transit,Hyderabad,Delhi,248.7,05/22/2025,NULL,NULL
SHO6211,BLUEDART,,In Transit,Mumbai,Bangalore,61.03,08/24/2025,NULL,NULL
SHO6216,BLUEDART,07/31/2025,In Transit,Mumbai,Bangalore,-8.71,NULL,NULL,NULL
SHO6217,BLUEDART,,Accepted,Hyderabad,Chennai,460.5,05/13/2025,NULL,NULL
SHO6218,DHL,09/04/2024,Delivered,Chennai,Mumbai,-50.35,NULL,NULL,NULL
SHO6220,FEDEX,09/15/2024,Delayed,Pune,Chennai,NULL,09/19/2024,NULL,NULL
SHO6223,BLUEDART,07/05/2024,Accepted,Bangalore,Mumbai,329.96,05/10/2024,NULL,NULL
SHO6224,BLUEDART,03/01/2025,Delivered,Hyderabad,Mumbai,240.91,NULL,08/01/2025,NULL
SHO6225,FEDEX,01/29/2024,In Transit,Hyderabad,Chennai,-18.88,NULL,NULL,NULL
SHO6226,BLUEDART,,UNKNOWN,Delhi,Hyderabad,-44.55,11/29/2024,NULL,NULL
SHO6227,DHL,,In Transit,Hyderabad,Pune,NULL,02/22/2025,NULL,NULL
SHO6230,FEDEX,,Pending,Delhi,Bangalore,488.95,02/25/2026,NULL,NULL
,BLUEDART,,UNKNOWN,Chennai,Mumbai,4.35,03/14/2026,NULL,NULL
SHO6234,BLUEDART,05/31/2026,Delivered,Chennai,Pune,51.24,06/02/2026,NULL,NULL
SHO6239,FEDEX,06/12/2024,Accepted,Bangalore,Hyderabad,-7.36,NULL,12/13/2024,NULL
SHO6240,DHL,,In Transit,Chennai,Mumbai,125.87,NULL,NULL,NULL
,DHL,10/31/2024,Delayed,Mumbai,Chennai,465.12,06/11/2024,11/10/2024,NULL
SHO6243,DHL,,Delayed,Bangalore,Chennai,446.15,04/23/2025,NULL,NULL
,FEDEX,02/15/2026,Delayed,Mumbai,Pune,225.8,NULL,02/25/2026,NULL
SHO6246,DHL,,Accepted,Delhi,Mumbai,286.9,03/10/2025,NULL,NULL
SHO6247,DHL,,Pending,Chennai,Hyderabad,347.95,12/20/2025,NULL,NULL
,BLUEDART,05/05/2025,Pending,Delhi,Hyderabad,99.4,12/05/2025,NULL,NULL
SHO6249,FEDEX,,Pending,Chennai,Hyderabad,416.17,NULL,NULL,NULL
SHO6251,DHL,,Delayed,Bangalore,Chennai,228.97,NULL,06/07/2026,NULL
,DHL,08/08/2025,Delayed,Chennai,Mumbai,428.39,08/14/2025,NULL,NULL
SHO6257,DHL,,In Transit,Hyderabad,Pune,-8.74,09/18/2025,NULL,NULL
SHO6260,FEDEX,03/05/2025,Delivered,Bangalore,Chennai,-27.9,07/03/2025,03/09/2025,0
SHO6266,FEDEX,09/25/2024,Accepted,Delhi,Pune,-7.89,09/29/2024,NULL,NULL
SHO6267,FEDEX,,Accepted,Chennai,Hyderabad,238.69,03/19/2024,NULL,NULL
,BLUEDART,09/08/2025,In Transit,Delhi,Bangalore,341.86,12/08/2025,NULL,NULL
SHO6269,BLUEDART,,Accepted,Bangalore,Mumbai,475.07,NULL,NULL,NULL
SHO6270,BLUEDART,08/27/2024,Delivered,Chennai,Pune,251.94,03/09/2024,09/06/2024,181
SHO6271,BLUEDART,,In Transit,Bangalore,Mumbai,23.87,07/04/2024,NULL,NULL
SHO6273,BLUEDART,,Pending,Chennai,Delhi,428.13,01/26/2024,NULL,NULL
SHO6274,FEDEX,,Pending,Delhi,Pune,40.77,04/12/2025,NULL,NULL
SHO6275,BLUEDART,,Delivered,Mumbai,Pune,140.23,10/19/2024,10/18/2024,0
SHO6281,DHL,09/20/2025,In Transit,Bangalore,Hyderabad,-54.71,NULL,NULL,NULL
,BLUEDART,01/25/2025,UNKNOWN,Delhi,Pune,155.2,NULL,NULL,NULL
SHO6283,FEDEX,04/16/2025,Delivered,Hyderabad,Pune,442.46,NULL,04/21/2025,NULL
,FEDEX,,Accepted,Bangalore,Mumbai,NULL,01/24/2025,NULL,NULL
SHO6286,BLUEDART,,Pending,Pune,Delhi,129.48,10/21/2024,NULL,NULL
SHO6288,FEDEX,,In Transit,Bangalore,Mumbai,-47.31,NULL,NULL,NULL
SHO6292,BLUEDART,,Pending,Hyderabad,Bangalore,275.31,NULL,NULL,NULL
SHO6293,DHL,11/04/2025,Pending,Mumbai,Chennai,9.24,06/11/2025,NULL,NULL
SHO6294,DHL,,Delayed,Delhi,Chennai,454.95,06/16/2026,NULL,NULL
SHO6297,FEDEX,03/16/2026,Delivered,Mumbai,Pune,264.72,NULL,NULL,NULL
SHO6298,BLUEDART,,Pending,Chennai,Pune,322.18,02/18/2026,NULL,NULL
SHO6299,FEDEX,,Delayed,Delhi,Mumbai,298.68,NULL,08/25/2024,NULL
SHO6300,FEDEX,,In Transit,Delhi,Bangalore,468.51,03/18/2025,NULL,NULL
SHO6301,DHL,,In Transit,Bangalore,Chennai,72.41,05/22/2025,NULL,NULL
,BLUEDART,,In Transit,Hyderabad,Pune,110.8,05/21/2026,NULL,NULL
SHO6305,BLUEDART,,Pending,Bangalore,Mumbai,165.05,05/15/2024,NULL,NULL
SHO6307,DHL,,Pending,Delhi,Hyderabad,218.18,10/18/2025,NULL,NULL
SHO6314,DHL,09/30/2025,Pending,Mumbai,Chennai,327.99,04/10/2025,NULL,NULL
SHO6319,BLUEDART,05/23/2025,Delivered,Chennai,Hyderabad,-53.37,05/29/2025,06/03/2025,5
SHO6320,BLUEDART,,Pending,Pune,Mumbai,457.47,NULL,NULL,NULL
SHO6321,FEDEX,05/07/2024,In Transit,Bangalore,Mumbai,-51.54,07/09/2024,NULL,NULL
SHO6323,FEDEX,05/30/2024,In Transit,Bangalore,Pune,95.04,04/06/2024,NULL,NULL
SHO6324,FEDEX,01/02/2025,Delivered,Bangalore,Pune,-2.54,01/06/2025,01/07/2025,1
SHO6325,DHL,10/22/2024,Pending,Hyderabad,Bangalore,-55.67,NULL,NULL,NULL
SHO6326,BLUEDART,10/16/2025,Delayed,Hyderabad,Chennai,105.79,10/23/2025,02/11/2025,NULL
SHO6327,DHL,10/09/2025,In Transit,Pune,Mumbai,184.92,09/17/2025,NULL,NULL
SHO6328,FEDEX,04/19/2024,Delivered,Pune,Hyderabad,87.42,NULL,NULL,NULL
SHO6330,BLUEDART,,Pending,Pune,Chennai,112.52,NULL,NULL,NULL
SHO6331,BLUEDART,,Delivered,Hyderabad,Mumbai,27.1,NULL,05/19/2025,NULL
SHO6333,DHL,05/25/2026,Delayed,Chennai,Delhi,-16.83,05/30/2026,NULL,NULL
SHO6335,FEDEX,08/05/2024,Delivered,Delhi,Pune,202.88,NULL,NULL,NULL
SHO6337,DHL,08/02/2024,Pending,Mumbai,Pune,392.29,02/14/2024,NULL,NULL
,FEDEX,06/13/2026,Delivered,Chennai,Hyderabad,-35.3,06/15/2026,06/19/2026,4
SHO6345,BLUEDART,06/29/2026,Delivered,Mumbai,Pune,270.2,05/07/2026,04/07/2026,0
SHO6346,FEDEX,,In Transit,Delhi,Mumbai,220.19,12/12/2024,NULL,NULL
SHO6350,DHL,02/03/2025,In Transit,Hyderabad,Bangalore,-60.49,02/09/2025,NULL,NULL
SHO6352,BLUEDART,,Delayed,Chennai,Bangalore,30.63,NULL,NULL,NULL
,FEDEX,,In Transit,Delhi,Bangalore,304.16,NULL,NULL,NULL
SHO6355,DHL,,UNKNOWN,Chennai,Mumbai,379.21,09/18/2025,09/19/2025,NULL
SHO6358,FEDEX,,Delayed,Chennai,Delhi,-73.01,NULL,NULL,NULL
,FEDEX,03/25/2024,In Transit,Delhi,Pune,458.19,01/04/2024,NULL,NULL
SHO6361,BLUEDART,06/27/2024,Pending,Chennai,Delhi,-49.29,NULL,NULL,NULL
SHO6364,BLUEDART,,In Transit,Bangalore,Mumbai,107.61,12/06/2025,NULL,NULL
SHO6366,FEDEX,,In Transit,Pune,Hyderabad,338.37,10/12/2024,NULL,NULL
SHO6369,DHL,,Delayed,Pune,Hyderabad,493.87,11/24/2025,01/12/2025,NULL
SHO6372,BLUEDART,04/17/2025,Delivered,Delhi,Chennai,0.53,NULL,04/28/2025,NULL
SHO6373,BLUEDART,,Delayed,Delhi,Hyderabad,104.89,07/23/2024,NULL,NULL
SHO6374,DHL,07/02/2024,Delivered,Delhi,Hyderabad,-56.83,NULL,08/07/2024,NULL
SHO6375,DHL,,In Transit,Delhi,Pune,487.32,05/30/2024,NULL,NULL
SHO6378,FEDEX,,Delayed,Pune,Mumbai,201.5,05/17/2026,05/26/2026,NULL
SHO6379,FEDEX,,Pending,Hyderabad,Pune,405.41,09/21/2025,NULL,NULL
SHO6380,BLUEDART,03/30/2025,Delayed,Pune,Hyderabad,-62.12,02/04/2025,NULL,NULL
SHO6381,BLUEDART,04/15/2024,Delayed,Chennai,Mumbai,-13.22,04/20/2024,04/29/2024,NULL
SHO6382,BLUEDART,09/14/2025,Delivered,Delhi,Pune,88.61,NULL,NULL,NULL
SHO6383,DHL,08/09/2025,Delivered,Mumbai,Delhi,445.79,09/10/2025,NULL,NULL
SHO6384,DHL,,Delayed,Bangalore,Mumbai,47.37,NULL,NULL,NULL
SHO6386,BLUEDART,05/28/2024,In Transit,Hyderabad,Mumbai,327.97,01/06/2024,NULL,NULL
SHO6387,FEDEX,06/26/2025,Pending,Delhi,Mumbai,-48.03,02/07/2025,NULL,NULL
SHO6388,BLUEDART,01/30/2024,Delivered,Hyderabad,Mumbai,274.3,02/05/2024,NULL,NULL
SHO6392,FEDEX,09/30/2025,Pending,Chennai,Mumbai,-40.22,02/10/2025,NULL,NULL
SHO6393,FEDEX,05/10/2025,In Transit,Chennai,Hyderabad,NULL,10/12/2025,NULL,NULL
SHO6394,DHL,01/21/2026,Delivered,Hyderabad,Mumbai,436.13,01/28/2026,NULL,NULL
SHO6395,FEDEX,,Delivered,Bangalore,Hyderabad,-74.74,01/02/2026,02/03/2026,32
SHO6396,DHL,,Delivered,Hyderabad,Pune,83.28,05/20/2024,05/21/2024,1
SHO6400,DHL,04/30/2026,Delivered,Hyderabad,Pune,481.19,NULL,08/05/2026,NULL
SHO6401,BLUEDART,,In Transit,Chennai,Bangalore,206.14,NULL,NULL,NULL
SHO6402,BLUEDART,02/12/2026,UNKNOWN,Chennai,Bangalore,269.41,02/14/2026,NULL,NULL
SHO6403,BLUEDART,01/09/2026,Accepted,Chennai,Hyderabad,-54.66,01/12/2026,NULL,NULL
SHO6405,BLUEDART,,In Transit,Hyderabad,Pune,53.43,03/10/2025,NULL,NULL
SHO6414,FEDEX,11/06/2024,Delayed,Bangalore,Hyderabad,-1.5,NULL,06/20/2024,NULL
SHO6416,BLUEDART,08/26/2025,In Transit,Delhi,Mumbai,185.83,01/09/2025,NULL,NULL
SHO6417,BLUEDART,,In Transit,Mumbai,Bangalore,NULL,11/15/2025,NULL,NULL
SHO6418,BLUEDART,,Delayed,Chennai,Pune,109.2,07/19/2025,07/26/2025,NULL
SHO6422,FEDEX,11/17/2025,Accepted,Pune,Mumbai,NULL,11/20/2025,NULL,NULL
SHO6423,BLUEDART,02/28/2026,Delayed,Pune,Bangalore,NULL,03/05/2026,08/03/2026,NULL
SHO6424,FEDEX,,Accepted,Hyderabad,Mumbai,150.41,03/03/2025,03/02/2025,NULL
SHO6425,DHL,,In Transit,Pune,Chennai,59.44,NULL,NULL,NULL
SHO6428,DHL,10/12/2024,UNKNOWN,Delhi,Pune,233.25,10/18/2024,NULL,NULL
SHO6430,BLUEDART,05/03/2025,Delivered,Chennai,Mumbai,231.5,03/11/2025,03/11/2025,0
SHO6432,BLUEDART,08/28/2025,Pending,Mumbai,Delhi,47.33,01/09/2025,NULL,NULL
SHO6433,FEDEX,,In Transit,Delhi,Pune,486.73,10/29/2024,NULL,NULL
SHO6434,FEDEX,04/06/2024,In Transit,Pune,Chennai,-47.68,06/08/2024,NULL,NULL
SHO6435,DHL,,Pending,Pune,Delhi,5.2,01/10/2026,NULL,NULL
SHO6437,BLUEDART,09/30/2025,Delivered,Delhi,Mumbai,-34.87,04/10/2025,10/08/2025,181
SHO6439,DHL,,Accepted,Pune,Hyderabad,433.93,05/28/2025,NULL,NULL
SHO6440,BLUEDART,07/15/2024,In Transit,Mumbai,Delhi,NULL,07/22/2024,NULL,NULL
SHO6441,BLUEDART,,Delivered,Chennai,Bangalore,71.01,08/12/2025,NULL,NULL
SHO6442,BLUEDART,,Accepted,Mumbai,Pune,332.6,05/05/2025,NULL,NULL
SHO6443,FEDEX,11/25/2025,In Transit,Chennai,Mumbai,-45.41,NULL,NULL,NULL
,DHL,03/30/2026,Delayed,Hyderabad,Chennai,241.15,04/05/2026,04/11/2026,NULL
SHO6450,BLUEDART,,Pending,Bangalore,Hyderabad,134.51,NULL,NULL,NULL
SHO6454,DHL,06/07/2025,UNKNOWN,Bangalore,Pune,423.1,NULL,NULL,NULL
SHO6455,BLUEDART,,Accepted,Pune,Mumbai,176.38,NULL,NULL,NULL
SHO6456,FEDEX,,In Transit,Chennai,Bangalore,-31.74,04/29/2025,NULL,NULL
SHO6457,BLUEDART,07/20/2024,Delivered,Bangalore,Delhi,25.32,NULL,07/21/2024,NULL
SHO6458,DHL,,Delayed,Pune,Hyderabad,217.27,07/04/2024,04/09/2024,NULL
SHO6459,BLUEDART,,In Transit,Bangalore,Chennai,14.99,NULL,NULL,NULL
SHO6460,BLUEDART,09/26/2024,Accepted,Pune,Mumbai,57.69,NULL,09/10/2024,NULL
SHO6461,BLUEDART,05/10/2025,Accepted,Chennai,Pune,-77.89,05/12/2025,NULL,NULL
SHO6462,FEDEX,04/29/2025,Delivered,Hyderabad,Mumbai,NULL,NULL,NULL,NULL
SHO6464,BLUEDART,05/19/2024,Delivered,Hyderabad,Mumbai,-49.97,05/26/2024,NULL,NULL
SHO6465,DHL,06/03/2026,Pending,Hyderabad,Chennai,-58.21,06/08/2026,NULL,NULL
SHO6466,FEDEX,,Delivered,Chennai,Bangalore,467.2,05/26/2026,05/29/2026,3
SHO6467,DHL,06/20/2024,UNKNOWN,Delhi,Chennai,374.87,NULL,NULL,NULL
SHO6468,FEDEX,09/19/2024,In Transit,Chennai,Mumbai,NULL,09/21/2024,NULL,NULL
SHO6469,BLUEDART,,Accepted,Delhi,Pune,444.1,12/13/2024,NULL,NULL
SHO6470,BLUEDART,10/26/2025,Delayed,Mumbai,Pune,57.8,10/30/2025,08/11/2025,NULL
SHO6474,BLUEDART,11/02/2024,Delayed,Delhi,Chennai,-58.92,02/17/2024,02/23/2024,NULL
SHO6475,BLUEDART,06/22/2026,Delivered,Hyderabad,Pune,42.82,06/24/2026,NULL,NULL
SHO6476,BLUEDART,,Delivered,Pune,Hyderabad,444.31,04/04/2025,05/04/2025,30
,BLUEDART,,In Transit,Mumbai,Pune,158.32,12/11/2025,NULL,NULL
,FEDEX,,In Transit,Hyderabad,Chennai,-43.77,05/13/2025,NULL,NULL
SHO6481,FEDEX,01/21/2026,Delivered,Mumbai,Hyderabad,84.35,NULL,01/31/2026,NULL
SHO6482,FEDEX,09/28/2025,Pending,Bangalore,Pune,-7.61,03/10/2025,NULL,NULL
SHO6485,BLUEDART,,Delayed,Delhi,Mumbai,219.45,02/02/2025,02/04/2025,NULL
SHO6486,DHL,,Delivered,Bangalore,Hyderabad,486.49,NULL,NULL,NULL
SHO6490,DHL,09/08/2024,Delivered,Pune,Bangalore,153.36,08/12/2024,NULL,NULL
SHO6491,FEDEX,04/14/2024,Delayed,Bangalore,Mumbai,NULL,04/19/2024,NULL,NULL
SHO6493,DHL,,Delivered,Pune,Hyderabad,181.58,NULL,07/04/2024,NULL
SHO6495,FEDEX,,In Transit,Delhi,Pune,NULL,08/19/2025,NULL,NULL
SHO6496,DHL,,Accepted,Pune,Chennai,337.47,NULL,NULL,NULL
SHO6497,FEDEX,10/08/2024,Pending,Chennai,Bangalore,-11.22,10/15/2024,NULL,NULL
SHO6499,FEDEX,06/02/2024,Pending,Hyderabad,Pune,217.26,04/06/2024,NULL,NULL
SHO6502,BLUEDART,,In Transit,Hyderabad,Bangalore,401.03,NULL,NULL,NULL
SHO6503,FEDEX,,In Transit,Delhi,Mumbai,44.0,01/11/2025,NULL,NULL
SHO6506,DHL,09/01/2026,Delayed,Bangalore,Delhi,463.76,NULL,01/17/2026,NULL
SHO6507,DHL,,In Transit,Hyderabad,Chennai,328.45,04/18/2025,NULL,NULL
SHO6509,DHL,,Delayed,Mumbai,Pune,192.78,08/07/2025,NULL,NULL
SHO6511,DHL,06/13/2025,Delivered,Hyderabad,Mumbai,163.22,06/18/2025,NULL,NULL
SHO6512,FEDEX,04/18/2024,Delayed,Bangalore,Pune,-34.52,NULL,04/29/2024,NULL
,BLUEDART,01/31/2025,Delivered,Hyderabad,Bangalore,351.22,02/05/2025,02/06/2025,1
SHO6514,DHL,,Delayed,Pune,Mumbai,9.56,04/03/2026,NULL,NULL
SHO6515,DHL,,Delayed,Bangalore,Pune,7.79,NULL,11/29/2024,NULL
SHO6517,FEDEX,04/28/2025,In Transit,Chennai,Delhi,20.4,04/05/2025,NULL,NULL
SHO6519,FEDEX,,UNKNOWN,Hyderabad,Pune,339.19,07/22/2025,NULL,NULL
SHO6521,FEDEX,,In Transit,Delhi,Bangalore,241.71,NULL,NULL,NULL
SHO6522,DHL,07/10/2025,Delivered,Delhi,Mumbai,324.03,10/10/2025,NULL,NULL
SHO6523,FEDEX,,Delivered,Chennai,Hyderabad,169.62,05/22/2025,05/21/2025,0
SHO6524,BLUEDART,01/09/2025,UNKNOWN,Bangalore,Mumbai,324.33,NULL,01/18/2025,NULL
SHO6525,FEDEX,,Accepted,Bangalore,Mumbai,284.92,NULL,NULL,NULL
SHO6526,DHL,07/30/2024,Delayed,Chennai,Mumbai,437.97,03/08/2024,NULL,NULL
SHO6527,BLUEDART,11/19/2025,In Transit,Pune,Mumbai,NULL,11/23/2025,NULL,NULL
SHO6528,BLUEDART,,Pending,Hyderabad,Pune,385.72,07/25/2025,NULL,NULL
SHO6529,BLUEDART,,Delivered,Hyderabad,Chennai,159.37,10/21/2025,10/24/2025,3
SHO6532,DHL,05/11/2026,Delivered,Chennai,Delhi,288.35,05/18/2026,NULL,NULL
,DHL,11/20/2024,Delivered,Bangalore,Pune,221.53,11/27/2024,11/26/2024,0
SHO6535,BLUEDART,,Delivered,Bangalore,Hyderabad,487.57,NULL,NULL,NULL
SHO6538,DHL,12/18/2025,Delivered,Bangalore,Delhi,205.85,NULL,NULL,NULL
SHO6539,FEDEX,06/06/2024,Delivered,Pune,Hyderabad,-57.1,09/06/2024,06/10/2024,0
,DHL,,Pending,Chennai,Mumbai,257.29,NULL,NULL,NULL
SHO6542,DHL,,Delayed,Bangalore,Pune,-5.65,12/02/2025,12/12/2025,NULL
SHO6544,BLUEDART,03/10/2026,Pending,Delhi,Hyderabad,-68.13,NULL,NULL,NULL
,DHL,,Delayed,Chennai,Pune,377.78,02/24/2024,02/28/2024,NULL
SHO6550,FEDEX,03/13/2024,Delivered,Delhi,Mumbai,-27.48,NULL,03/20/2024,NULL
SHO6551,FEDEX,09/27/2025,Pending,Mumbai,Hyderabad,-37.83,03/10/2025,NULL,NULL
SHO6552,FEDEX,04/03/2024,In Transit,Mumbai,Delhi,169.39,03/07/2024,NULL,NULL
SHO6554,FEDEX,,UNKNOWN,Pune,Chennai,-6.14,06/21/2026,NULL,NULL
,BLUEDART,,In Transit,Pune,Mumbai,183.09,NULL,NULL,NULL
SHO6557,FEDEX,,In Transit,Delhi,Pune,310.0,06/27/2025,NULL,NULL
SHO6559,BLUEDART,08/01/2024,Delivered,Chennai,Bangalore,111.49,01/13/2024,01/16/2024,3
SHO6563,FEDEX,10/05/2026,Delivered,Chennai,Bangalore,188.66,NULL,05/14/2026,NULL
SHO6566,BLUEDART,06/25/2026,Delayed,Delhi,Mumbai,NULL,NULL,07/09/2026,NULL
SHO6567,DHL,11/04/2024,Delayed,Mumbai,Bangalore,375.28,04/14/2024,04/21/2024,NULL
SHO6569,BLUEDART,10/23/2025,UNKNOWN,Mumbai,Chennai,483.21,NULL,NULL,NULL
SHO6572,BLUEDART,11/03/2025,Pending,Bangalore,Delhi,324.86,03/17/2025,NULL,NULL
SHO6573,BLUEDART,10/01/2024,Delivered,Delhi,Chennai,254.74,05/10/2024,08/10/2024,92
SHO6574,DHL,04/21/2025,Pending,Hyderabad,Chennai,-55.75,04/27/2025,NULL,NULL
SHO6575,BLUEDART,,Pending,Chennai,Bangalore,7.36,06/04/2025,NULL,NULL
,BLUEDART,10/10/2025,Delayed,Chennai,Delhi,130.68,NULL,10/21/2025,NULL
SHO6578,DHL,06/08/2025,Pending,Pune,Delhi,NULL,06/13/2025,NULL,NULL
SHO6580,FEDEX,,Accepted,Delhi,Mumbai,232.89,NULL,NULL,NULL
SHO6581,DHL,,In Transit,Chennai,Hyderabad,41.03,NULL,NULL,NULL
SHO6583,BLUEDART,,Delayed,Hyderabad,Delhi,270.55,02/05/2026,02/13/2026,NULL
SHO6584,FEDEX,,Accepted,Hyderabad,Mumbai,244.73,04/15/2025,NULL,NULL
