shipment_id,carrier,ship_date,status,origin,destination,freight_cost,Expected Delivery Date,Delivered Date,delay_days
SHO5473,BLUEDART,20/11/2024,Pending,Chennai,Hyderabad,77.23,23/11/2024,,
SHO5474,BLUEDART,07/03/2024,In Transit,Mumbai,Pune,355.41,07/06/2024,,
SHO5475,BLUEDART,25/05/2026,Pending,Mumbai,Hyderabad,60.95,01/06/2026,,
SHO5476,FEDEX,18/06/2025,In Transit,Bangalore,Pune,15.63,21/06/2025,,
SHO5477,FEDEX,20/03/2025,Pending,Delhi,Chennai,12.34,27/03/2025,,
SHO5478,BLUEDART,17/04/2025,Pending,Bangalore,Chennai,342.72,22/04/2025,,
SHO5479,BLUEDART,08/12/2025,Delayed,Mumbai,Chennai,322.27,10/12/2025,20/12/2025,
SHO5480,DHL,20/05/2024,In Transit,Chennai,Bangalore,201.68,24/05/2024,,
SHO5486,BLUEDART,17/07/2024,Delayed,Mumbai,Pune,479.71,24/07/2024,03/08/2024,
SHO5487,BLUEDART,09/08/2025,Delivered,Chennai,Mumbai,31.95,09/10/2025,09/12/2025,61
SHO5488,FEDEX,30/01/2024,In Transit,Chennai,Mumbai,421.4,02/02/2024,,
SHO5490,DHL,24/10/2025,Delayed,Delhi,Pune,229.18,26/10/2025,,
SHO5492,BLUEDART,21/12/2025,Accepted,Mumbai,Hyderabad,122.52,25/12/2025,,
SHO5501,FEDEX,10/08/2024,Delayed,Bangalore,Delhi,238.56,10/10/2024,20/10/2024,
SHO5503,BLUEDART,05/11/2024,Accepted,Delhi,Hyderabad,260.12,07/11/2024,,
SHO5506,BLUEDART,21/06/2025,Delayed,Mumbai,Chennai,190.15,27/06/2025,29/06/2025,
SHO5507,DHL,20/01/2025,Delivered,Bangalore,Chennai,310.93,24/01/2025,27/01/2025,3
SHO5513,FEDEX,05/09/2026,Accepted,Bangalore,Hyderabad,192.36,05/11/2026,,
SHO5514,BLUEDART,16/02/2025,Delayed,Chennai,Hyderabad,171.51,21/02/2025,28/02/2025,
SHO5515,DHL,21/02/2025,Accepted,Hyderabad,Pune,21.92,28/02/2025,,
SHO5517,DHL,26/02/2024,Accepted,Hyderabad,Mumbai,258.36,28/02/2024,,
SHO5518,FEDEX,13/01/2024,Pending,Hyderabad,Mumbai,24.2,20/01/2024,,
SHO5520,DHL,09/08/2024,Pending,Mumbai,Pune,255.57,12/08/2024,,
SHO5521,BLUEDART,12/02/2024,Delayed,Bangalore,Delhi,459.3,12/05/2024,,
SHO5523,BLUEDART,31/03/2024,Delayed,Hyderabad,Delhi,237.36,06/04/2024,15/04/2024,
SHO5524,DHL,21/01/2025,Delayed,Pune,Delhi,125.0,26/01/2025,31/01/2025,
SHO5530,FEDEX,09/06/2024,In Transit,Mumbai,Delhi,495.34,13/09/2024,,
SHO5532,BLUEDART,15/09/2024,In Transit,Chennai,Hyderabad,165.35,18/09/2024,,
SHO5534,BLUEDART,21/01/2026,Pending,Pune,Hyderabad,75.17,25/01/2026,,
SHO5536,DHL,21/06/2024,Pending,Delhi,Mumbai,458.97,28/06/2024,,
SHO5537,DHL,25/05/2026,Pending,Hyderabad,Bangalore,429.08,27/05/2026,,
SHO5538,FEDEX,11/11/2025,Pending,Bangalore,Delhi,277.83,13/11/2025,,
SHO5539,FEDEX,31/07/2025,In Transit,Hyderabad,Mumbai,33.61,04/08/2025,,
SHO5540,BLUEDART,07/06/2024,In Transit,Hyderabad,Chennai,253.78,06/12/2024,,
SHO5543,BLUEDART,22/11/2024,Delayed,Pune,Hyderabad,170.02,29/11/2024,30/11/2024,
SHO5545,DHL,06/05/2024,Delayed,Hyderabad,Delhi,72.55,12/05/2024,22/05/2024,
SHO5547,FEDEX,14/06/2026,Accepted,Pune,Bangalore,461.19,18/06/2026,,
SHO5548,FEDEX,01/02/2024,Pending,Hyderabad,Mumbai,499.38,07/02/2024,,
SHO5555,DHL,20/12/2025,Delayed,Bangalore,Mumbai,2.38,25/12/2025,04/01/2026,
SHO5561,DHL,06/06/2025,Pending,Mumbai,Delhi,22.45,08/06/2025,,
SHO5566,DHL,02/08/2024,Delivered,Hyderabad,Mumbai,169.64,08/09/2024,13/08/2024,0
SHO5568,BLUEDART,09/09/2024,Delayed,Mumbai,Pune,183.63,13/09/2024,22/09/2024,
SHO5574,FEDEX,26/09/2024,Accepted,Bangalore,Pune,48.54,30/09/2024,,
SHO5575,DHL,03/10/2025,Pending,Chennai,Bangalore,320.01,05/10/2025,,
SHO5576,DHL,12/09/2024,In Transit,Hyderabad,Mumbai,72.01,14/09/2024,,
SHO5577,BLUEDART,24/06/2025,Accepted,Hyderabad,Delhi,472.69,27/06/2025,,
SHO5579,FEDEX,10/04/2024,Delayed,Hyderabad,Delhi,200.27,08/10/2024,17/10/2024,
SHO5582,DHL,12/07/2024,Delivered,Chennai,Bangalore,442.55,16/07/2024,19/07/2024,3
SHO5583,BLUEDART,26/10/2024,In Transit,Delhi,Chennai,2.7,28/10/2024,,
SHO5584,BLUEDART,15/09/2025,Delayed,Hyderabad,Chennai,146.42,19/09/2025,24/09/2025,
SHO5586,FEDEX,07/12/2024,Delayed,Chennai,Delhi,367.98,11/12/2024,17/12/2024,
SHO5587,BLUEDART,22/10/2025,Pending,Chennai,Pune,365.44,29/10/2025,,
SHO5589,FEDEX,05/03/2025,Accepted,Pune,Delhi,474.6,05/05/2025,,
SHO5591,DHL,13/05/2026,Pending,Hyderabad,Bangalore,199.01,15/05/2026,,
SHO5595,BLUEDART,19/04/2024,Accepted,Pune,Hyderabad,89.31,21/04/2024,,
SHO5596,DHL,06/10/2024,Delayed,Pune,Delhi,470.31,12/10/2024,,
SHO5597,FEDEX,03/05/2024,Pending,Pune,Mumbai,359.96,05/05/2024,,
SHO5600,DHL,23/09/2024,In Transit,Mumbai,Hyderabad,287.06,30/09/2024,,
SHO5603,DHL,19/05/2025,Pending,Bangalore,Mumbai,215.05,25/05/2025,,
SHO5604,BLUEDART,30/01/2026,Pending,Chennai,Bangalore,441.7,05/02/2026,,
SHO5609,DHL,14/04/2026,Delayed,Chennai,Pune,201.06,21/04/2026,27/04/2026,
SHO5612,BLUEDART,15/02/2024,Delayed,Mumbai,Pune,34.72,20/02/2024,27/02/2024,
SHO5616,BLUEDART,01/07/2025,Delivered,Mumbai,Bangalore,217.11,07/07/2025,08/07/2025,1
SHO5617,FEDEX,11/04/2025,Delivered,Delhi,Pune,457.5,06/11/2025,11/05/2025,0
SHO5621,BLUEDART,27/04/2026,In Transit,Bangalore,Delhi,433.02,29/04/2026,,
SHO5623,BLUEDART,18/10/2025,In Transit,Mumbai,Delhi,160.81,23/10/2025,,
SHO5629,DHL,30/05/2024,In Transit,Bangalore,Hyderabad,431.19,05/06/2024,,
SHO5631,BLUEDART,21/01/2024,Delivered,Delhi,Bangalore,460.93,27/01/2024,25/01/2024,0
SHO5634,FEDEX,14/10/2025,Delivered,Mumbai,Bangalore,466.28,21/10/2025,24/10/2025,3
SHO5636,DHL,02/09/2024,Accepted,Mumbai,Hyderabad,469.78,05/09/2024,,
SHO5637,DHL,12/09/2025,Pending,Chennai,Mumbai,408.64,16/12/2025,,
SHO5643,FEDEX,16/11/2025,Pending,Chennai,Mumbai,35.27,22/11/2025,,
SHO5645,FEDEX,19/04/2026,Delayed,Bangalore,Hyderabad,319.35,24/04/2026,05/01/2026,
SHO5650,BLUEDART,31/12/2025,Pending,Pune,Hyderabad,278.52,06/01/2026,,
SHO5654,FEDEX,18/10/2024,Pending,Bangalore,Hyderabad,178.01,22/10/2024,,
SHO5656,FEDEX,10/03/2024,In Transit,Chennai,Pune,128.63,15/03/2024,,
SHO5657,BLUEDART,20/04/2025,In Transit,Chennai,Pune,487.67,27/04/2025,,
SHO5658,BLUEDART,15/03/2025,Pending,Chennai,Pune,383.14,18/03/2025,,
SHO5660,FEDEX,25/01/2024,Delayed,Pune,Hyderabad,41.89,31/01/2024,08/02/2024,
SHO5664,BLUEDART,12/03/2025,Delivered,Delhi,Pune,453.65,12/06/2025,12/09/2025,92
SHO5665,DHL,04/02/2025,Delayed,Bangalore,Mumbai,240.58,04/08/2025,17/04/2025,
SHO5669,DHL,12/06/2025,Delivered,Pune,Chennai,400.32,18/06/2025,23/06/2025,5
SHO5673,BLUEDART,24/10/2024,In Transit,Bangalore,Hyderabad,92.9,27/10/2024,,
SHO5676,DHL,21/04/2026,Delivered,Chennai,Bangalore,266.75,24/04/2026,22/04/2026,0
SHO5679,BLUEDART,24/02/2026,Delayed,Delhi,Chennai,57.12,01/03/2026,03/06/2026,
SHO5681,DHL,20/11/2024,Accepted,Delhi,Pune,192.79,26/11/2024,29/11/2024,
SHO5684,FEDEX,21/06/2024,In Transit,Delhi,Mumbai,103.23,27/06/2024,,
SHO5696,BLUEDART,06/02/2025,Delayed,Hyderabad,Mumbai,112.76,06/06/2025,08/06/2025,
SHO5700,DHL,26/04/2024,Delayed,Hyderabad,Mumbai,27.01,02/05/2024,05/03/2024,
SHO5701,DHL,26/05/2025,Delayed,Pune,Chennai,191.84,31/05/2025,10/06/2025,
SHO5703,DHL,04/01/2026,In Transit,Mumbai,Bangalore,382.65,03/04/2026,,
SHO5706,DHL,27/06/2024,Pending,Mumbai,Bangalore,387.35,29/06/2024,,
SHO5707,DHL,15/06/2026,Accepted,Delhi,Bangalore,199.07,18/06/2026,,
SHO5709,DHL,23/10/2024,In Transit,Bangalore,Chennai,454.04,25/10/2024,,
SHO5710,DHL,04/10/2024,Delayed,Bangalore,Delhi,63.02,09/10/2024,10/11/2024,
SHO5711,DHL,27/10/2025,Delivered,Chennai,Mumbai,398.45,03/11/2025,08/11/2025,5
SHO5713,FEDEX,15/12/2024,Delayed,Chennai,Mumbai,317.94,20/12/2024,30/12/2024,
SHO5716,BLUEDART,20/12/2024,Delayed,Pune,Chennai,101.9,22/12/2024,26/12/2024,
SHO5717,FEDEX,21/09/2025,In Transit,Bangalore,Chennai,410.74,25/09/2025,,
SHO5718,FEDEX,19/03/2024,Accepted,Bangalore,Chennai,31.8,25/03/2024,28/03/2024,
SHO5719,DHL,30/03/2026,Delayed,Chennai,Bangalore,265.24,01/04/2026,04/09/2026,
SHO5720,BLUEDART,17/04/2024,Pending,Bangalore,Mumbai,175.84,19/04/2024,,
SHO5722,DHL,26/06/2025,In Transit,Chennai,Bangalore,40.67,30/06/2025,,
SHO5723,FEDEX,16/07/2024,Delayed,Hyderabad,Chennai,109.1,18/07/2024,24/07/2024,
SHO5725,FEDEX,13/10/2024,In Transit,Pune,Bangalore,398.42,20/10/2024,,
SHO5738,BLUEDART,15/05/2025,In Transit,Bangalore,Chennai,8.01,20/05/2025,,
SHO5740,FEDEX,11/02/2025,Delivered,Bangalore,Delhi,481.47,11/09/2025,09/11/2025,59
SHO5741,DHL,15/07/2024,Pending,Hyderabad,Bangalore,402.6,17/07/2024,,
SHO5743,DHL,20/05/2025,Delayed,Chennai,Pune,200.8,24/05/2025,28/05/2025,
SHO5749,FEDEX,25/02/2026,Delivered,Mumbai,Bangalore,99.38,03/03/2026,05/03/2026,2
SHO5750,DHL,17/06/2026,Delivered,Delhi,Chennai,123.82,23/06/2026,25/06/2026,2
SHO5753,FEDEX,18/11/2025,In Transit,Bangalore,Chennai,463.65,24/11/2025,,
SHO5754,FEDEX,21/01/2026,Delivered,Chennai,Pune,269.43,24/01/2026,26/01/2026,2
SHO5755,DHL,20/03/2024,In Transit,Delhi,Mumbai,155.55,27/03/2024,,
SHO5762,FEDEX,27/07/2025,Accepted,Hyderabad,Chennai,338.92,02/08/2025,,
SHO5766,BLUEDART,11/02/2024,Delayed,Hyderabad,Chennai,335.45,13/02/2024,16/02/2024,
SHO5770,BLUEDART,26/01/2025,In Transit,Delhi,Chennai,308.86,29/01/2025,,
SHO5771,BLUEDART,26/01/2025,Pending,Bangalore,Mumbai,324.85,29/01/2025,,
SHO5778,DHL,13/06/2026,Delivered,Mumbai,Chennai,239.7,15/06/2026,13/06/2026,0
SHO5782,DHL,09/06/2025,Accepted,Bangalore,Pune,465.01,14/06/2025,,
SHO5784,BLUEDART,03/02/2024,Pending,Mumbai,Bangalore,241.52,03/06/2024,,
SHO5785,FEDEX,15/12/2025,In Transit,Pune,Delhi,181.48,21/12/2025,,
SHO5786,DHL,14/03/2025,Delayed,Chennai,Bangalore,345.03,21/03/2025,25/03/2025,
SHO5789,FEDEX,21/03/2025,In Transit,Chennai,Hyderabad,10.81,24/03/2025,,
SHO5790,DHL,15/12/2024,In Transit,Hyderabad,Pune,250.27,18/12/2024,,
SHO5792,DHL,15/08/2025,Delayed,Pune,Bangalore,243.64,21/08/2025,,
SHO5796,FEDEX,20/06/2026,Pending,Chennai,Pune,448.98,26/06/2026,,
SHO5799,DHL,13/03/2025,In Transit,Bangalore,Hyderabad,308.27,18/03/2025,,
SHO5802,FEDEX,12/05/2024,Pending,Hyderabad,Chennai,413.51,14/05/2024,,
SHO5804,DHL,07/09/2024,Accepted,Pune,Mumbai,302.14,09/09/2024,,
SHO5806,BLUEDART,14/03/2026,Pending,Delhi,Hyderabad,191.51,21/03/2026,,
SHO5810,DHL,10/08/2024,Pending,Delhi,Chennai,312.7,15/10/2024,,
SHO5811,FEDEX,04/01/2026,In Transit,Chennai,Pune,185.9,07/01/2026,,
SHO5812,FEDEX,20/11/2024,Accepted,Bangalore,Mumbai,30.64,22/11/2024,,
SHO5813,BLUEDART,24/01/2024,Accepted,Delhi,Chennai,478.71,26/01/2024,,
SHO5814,FEDEX,07/06/2024,In Transit,Hyderabad,Bangalore,79.49,13/07/2024,,
SHO5816,BLUEDART,02/01/2025,Delayed,Bangalore,Chennai,274.08,08/02/2025,02/12/2025,
SHO5820,DHL,06/05/2026,Pending,Pune,Mumbai,430.28,06/09/2026,,
SHO5821,BLUEDART,25/04/2025,Delivered,Chennai,Bangalore,267.49,27/04/2025,02/05/2025,5
SHO5822,BLUEDART,17/12/2025,Accepted,Hyderabad,Delhi,346.0,20/12/2025,,
SHO5825,FEDEX,20/09/2025,Accepted,Pune,Mumbai,220.11,24/09/2025,,
SHO5826,BLUEDART,15/12/2024,Delayed,Chennai,Mumbai,103.84,20/12/2024,,
SHO5827,BLUEDART,20/05/2024,In Transit,Mumbai,Delhi,96.32,22/05/2024,,
SHO5838,FEDEX,01/01/2026,Delivered,Delhi,Mumbai,28.37,04/01/2026,01/05/2026,117
SHO5847,BLUEDART,15/09/2024,Pending,Bangalore,Mumbai,125.69,18/09/2024,,
SHO5849,BLUEDART,06/01/2024,Pending,Chennai,Pune,216.0,06/04/2024,,
SHO5851,BLUEDART,18/03/2026,Accepted,Bangalore,Mumbai,391.91,20/03/2026,,
SHO5852,FEDEX,19/05/2026,Pending,Pune,Chennai,242.37,22/05/2026,,
SHO5853,FEDEX,18/10/2025,Accepted,Bangalore,Chennai,164.73,21/10/2025,20/10/2025,
SHO5854,FEDEX,23/12/2025,In Transit,Pune,Chennai,258.59,27/12/2025,,
SHO5856,DHL,30/06/2024,Delayed,Chennai,Hyderabad,225.35,02/07/2024,03/07/2024,
SHO5857,BLUEDART,29/08/2024,Delayed,Pune,Bangalore,431.14,01/09/2024,09/07/2024,
SHO5858,BLUEDART,13/05/2024,Accepted,Mumbai,Hyderabad,45.88,15/05/2024,23/05/2024,
SHO5860,DHL,25/06/2024,Pending,Bangalore,Chennai,270.82,28/06/2024,,
SHO5862,DHL,18/05/2026,Pending,Chennai,Bangalore,205.3,21/05/2026,,
SHO5863,DHL,10/10/2025,In Transit,Bangalore,Mumbai,35.13,14/10/2025,,
SHO5864,BLUEDART,14/11/2024,Delayed,Pune,Mumbai,305.13,20/11/2024,29/11/2024,
SHO5865,BLUEDART,21/04/2024,In Transit,Pune,Bangalore,38.42,26/04/2024,,
SHO5866,FEDEX,12/11/2025,Pending,Hyderabad,Delhi,1.49,15/12/2025,,
SHO5867,BLUEDART,18/01/2025,Pending,Bangalore,Chennai,259.39,24/01/2025,,
SHO5874,BLUEDART,23/12/2025,In Transit,Pune,Delhi,162.15,28/12/2025,,
SHO5876,DHL,13/06/2024,Delayed,Mumbai,Delhi,233.05,18/06/2024,19/06/2024,
SHO5877,FEDEX,25/09/2025,In Transit,Bangalore,Mumbai,421.88,01/10/2025,,
SHO5878,BLUEDART,30/11/2025,Pending,Bangalore,Delhi,192.96,04/12/2025,,
SHO5879,BLUEDART,26/01/2024,Delivered,Chennai,Bangalore,140.02,31/01/2024,02/02/2024,2
SHO5880,FEDEX,18/09/2025,Pending,Delhi,Bangalore,124.87,22/09/2025,,
SHO5881,BLUEDART,04/02/2025,Delayed,Delhi,Mumbai,412.51,10/02/2025,13/02/2025,
SHO5883,DHL,21/09/2025,Delayed,Hyderabad,Mumbai,209.84,23/09/2025,30/09/2025,
SHO5884,FEDEX,07/06/2026,Pending,Hyderabad,Pune,449.43,06/09/2026,,
SHO5886,FEDEX,16/09/2025,Pending,Delhi,Bangalore,142.99,23/09/2025,,
SHO5888,FEDEX,06/07/2025,In Transit,Chennai,Bangalore,183.41,13/07/2025,,
SHO5891,FEDEX,21/10/2024,Pending,Bangalore,Delhi,38.43,24/10/2024,,
SHO5892,DHL,09/07/2024,Delayed,Chennai,Bangalore,368.51,09/09/2024,14/09/2024,
SHO5899,FEDEX,06/04/2024,Pending,Delhi,Pune,242.75,11/06/2024,,
SHO5905,FEDEX,04/01/2024,Delivered,Hyderabad,Pune,492.1,07/01/2024,01/08/2024,207
SHO5906,BLUEDART,09/10/2025,Accepted,Mumbai,Delhi,232.54,11/10/2025,,
SHO5908,DHL,12/11/2025,Delayed,Delhi,Hyderabad,220.43,15/11/2025,19/11/2025,
SHO5911,BLUEDART,24/06/2026,In Transit,Bangalore,Delhi,51.32,01/07/2026,,
SHO5913,BLUEDART,11/09/2025,Delayed,Chennai,Bangalore,374.57,16/09/2025,,
SHO5916,DHL,14/05/2026,In Transit,Mumbai,Pune,304.71,16/05/2026,,
SHO5918,FEDEX,30/01/2025,Pending,Hyderabad,Pune,135.02,02/02/2025,,
SHO5919,DHL,04/04/2024,Delayed,Pune,Bangalore,443.82,04/07/2024,,
SHO5925,DHL,24/06/2026,In Transit,Bangalore,Pune,446.41,26/06/2026,,
SHO5926,DHL,22/06/2024,Pending,Hyderabad,Pune,178.6,28/06/2024,,
SHO5930,DHL,13/12/2024,Delayed,Delhi,Chennai,331.82,17/12/2024,,
SHO5931,BLUEDART,18/07/2024,In Transit,Pune,Delhi,413.73,22/07/2024,,
SHO5932,FEDEX,06/07/2024,Pending,Bangalore,Hyderabad,37.97,06/10/2024,,
SHO5933,DHL,12/03/2026,Accepted,Hyderabad,Pune,337.02,16/03/2026,,
SHO5934,FEDEX,19/04/2024,Delivered,Hyderabad,Mumbai,387.6,23/04/2024,21/04/2024,0
SHO5938,BLUEDART,25/12/2024,Delayed,Chennai,Delhi,115.52,29/12/2024,30/12/2024,
SHO5939,FEDEX,25/11/2025,Delayed,Mumbai,Bangalore,14.41,01/12/2025,,
SHO5941,FEDEX,21/05/2024,Delivered,Delhi,Chennai,271.82,26/05/2024,31/05/2024,5
SHO5942,FEDEX,19/08/2024,Pending,Delhi,Bangalore,97.31,24/08/2024,,
SHO5946,BLUEDART,19/06/2024,Accepted,Bangalore,Pune,320.55,21/06/2024,,
SHO5949,DHL,04/08/2025,Pending,Mumbai,Chennai,20.18,08/10/2025,,
SHO5951,DHL,06/09/2025,Delivered,Delhi,Chennai,445.8,12/09/2025,10/09/2025,0
SHO5953,FEDEX,24/12/2024,Pending,Pune,Chennai,491.46,26/12/2024,,
SHO5954,FEDEX,24/04/2025,Delayed,Mumbai,Chennai,293.73,26/04/2025,,
SHO5955,BLUEDART,26/01/2024,Pending,Chennai,Mumbai,289.34,30/01/2024,,
SHO5956,BLUEDART,30/01/2025,In Transit,Pune,Bangalore,399.92,02/02/2025,,
SHO5958,FEDEX,12/06/2025,In Transit,Pune,Hyderabad,51.77,17/06/2025,,
SHO5962,DHL,24/08/2025,Delivered,Delhi,Pune,123.31,27/08/2025,25/08/2025,0
SHO5964,BLUEDART,14/01/2024,Delayed,Hyderabad,Mumbai,50.76,21/01/2024,27/01/2024,
SHO5965,DHL,23/01/2026,Delivered,Bangalore,Chennai,128.08,30/01/2026,30/01/2026,0
SHO5970,DHL,23/05/2026,Accepted,Pune,Hyderabad,459.75,27/05/2026,,
SHO5973,BLUEDART,31/03/2025,Delayed,Chennai,Delhi,152.26,04/04/2025,09/04/2025,
SHO5978,FEDEX,27/01/2024,In Transit,Pune,Chennai,2.07,29/01/2024,,
SHO5981,FEDEX,06/06/2025,Delayed,Mumbai,Hyderabad,53.87,08/06/2025,17/06/2025,
SHO5982,FEDEX,25/12/2025,Pending,Hyderabad,Chennai,372.71,27/12/2025,,
SHO5985,FEDEX,07/11/2024,In Transit,Mumbai,Pune,302.3,13/11/2024,,
SHO5986,FEDEX,14/09/2024,Pending,Hyderabad,Bangalore,181.16,21/09/2024,,
SHO5987,BLUEDART,11/04/2024,Pending,Delhi,Chennai,347.49,09/11/2024,,
SHO5989,FEDEX,18/02/2025,In Transit,Delhi,Hyderabad,132.62,20/02/2025,,
SHO5990,FEDEX,07/06/2025,Delivered,Chennai,Hyderabad,301.2,10/07/2025,13/07/2025,3
SHO5992,DHL,23/11/2024,In Transit,Pune,Bangalore,59.6,30/11/2024,,
SHO5993,DHL,04/02/2026,Delayed,Hyderabad,Pune,421.3,08/04/2026,17/04/2026,
SHO5995,BLUEDART,28/07/2025,In Transit,Hyderabad,Delhi,417.89,30/07/2025,,
SHO5998,BLUEDART,27/02/2025,Accepted,Mumbai,Delhi,289.09,03/04/2025,,
SHO6003,BLUEDART,06/06/2026,Delivered,Pune,Mumbai,68.56,09/06/2026,08/06/2026,0
SHO6005,DHL,19/05/2025,In Transit,Bangalore,Delhi,323.45,23/05/2025,,
SHO6011,BLUEDART,24/01/2024,Delivered,Mumbai,Bangalore,242.49,29/01/2024,02/03/2024,33
SHO6013,BLUEDART,27/11/2024,In Transit,Chennai,Mumbai,9.68,03/12/2024,,
SHO6015,FEDEX,24/04/2025,Delivered,Chennai,Mumbai,453.08,29/04/2025,27/04/2025,0
SHO6017,BLUEDART,09/08/2025,Pending,Pune,Hyderabad,458.47,10/09/2025,,
SHO6024,BLUEDART,17/11/2025,Pending,Bangalore,Hyderabad,324.89,20/11/2025,,
SHO6027,BLUEDART,30/07/2024,Pending,Hyderabad,Pune,229.94,03/08/2024,,
SHO6029,FEDEX,28/03/2024,Delayed,Pune,Delhi,201.22,04/04/2024,12/04/2024,
SHO6031,BLUEDART,12/12/2024,Delivered,Hyderabad,Bangalore,220.28,14/12/2024,15/12/2024,1
SHO6034,BLUEDART,23/09/2025,Pending,Mumbai,Bangalore,207.24,26/09/2025,,
SHO6035,FEDEX,26/07/2024,Delivered,Delhi,Hyderabad,340.92,31/07/2024,01/08/2024,1
SHO6037,BLUEDART,28/02/2026,Delayed,Mumbai,Chennai,396.99,02/03/2026,03/11/2026,
SHO6038,BLUEDART,24/08/2024,Pending,Delhi,Bangalore,248.97,31/08/2024,,
SHO6039,FEDEX,20/06/2024,Delivered,Bangalore,Chennai,247.22,26/06/2024,27/06/2024,1
SHO6041,BLUEDART,26/02/2025,In Transit,Mumbai,Bangalore,317.37,05/03/2025,,
SHO6045,DHL,19/03/2025,Pending,Bangalore,Chennai,465.49,22/03/2025,,
SHO6046,FEDEX,20/01/2025,In Transit,Bangalore,Delhi,1.64,27/01/2025,,
SHO6047,DHL,01/03/2024,Delayed,Hyderabad,Mumbai,404.09,07/03/2024,,
SHO6053,FEDEX,22/02/2026,Delayed,Hyderabad,Pune,373.12,28/02/2026,02/03/2026,
SHO6058,DHL,27/02/2026,In Transit,Hyderabad,Bangalore,291.3,04/03/2026,,
SHO6061,DHL,09/08/2024,Accepted,Pune,Delhi,188.0,15/08/2024,,
SHO6062,BLUEDART,08/01/2026,Delivered,Chennai,Hyderabad,114.88,14/01/2026,19/01/2026,5
SHO6063,DHL,26/01/2026,Accepted,Bangalore,Chennai,397.78,29/01/2026,,
SHO6064,BLUEDART,18/09/2024,Delivered,Pune,Delhi,429.33,25/09/2024,28/09/2024,3
SHO6065,DHL,17/03/2024,Pending,Pune,Hyderabad,361.5,22/03/2024,,
SHO6069,BLUEDART,16/06/2025,Delivered,Hyderabad,Delhi,137.84,23/06/2025,27/06/2025,4
SHO6082,BLUEDART,02/02/2026,Pending,Chennai,Pune,124.1,06/02/2026,,
SHO6083,DHL,07/02/2025,Delayed,Mumbai,Pune,369.34,09/07/2025,19/07/2025,
SHO6084,DHL,28/10/2025,Pending,Delhi,Bangalore,126.23,02/11/2025,,
SHO6088,FEDEX,01/07/2025,Pending,Pune,Chennai,13.04,01/09/2025,,
SHO6089,FEDEX,04/04/2024,Pending,Delhi,Mumbai,352.5,09/04/2024,,
SHO6090,FEDEX,15/09/2024,In Transit,Delhi,Bangalore,140.77,22/09/2024,,
SHO6094,DHL,02/02/2026,Pending,Mumbai,Bangalore,135.12,02/07/2026,,
SHO6097,FEDEX,01/01/2025,Pending,Chennai,Delhi,293.25,06/01/2025,,
SHO6099,BLUEDART,23/01/2024,Pending,Mumbai,Delhi,132.48,27/01/2024,,
SHO6100,FEDEX,07/10/2025,Delivered,Hyderabad,Bangalore,320.1,14/10/2025,16/10/2025,2
SHO6102,BLUEDART,25/05/2026,Pending,Bangalore,Chennai,424.52,28/05/2026,,
SHO6105,FEDEX,22/03/2025,Accepted,Delhi,Bangalore,256.13,26/03/2025,,
SHO6109,BLUEDART,17/10/2025,Pending,Bangalore,Mumbai,230.17,23/10/2025,,
SHO6111,BLUEDART,15/05/2026,Delayed,Pune,Bangalore,131.1,20/05/2026,30/05/2026,
SHO6121,BLUEDART,25/01/2026,Delayed,Hyderabad,Delhi,360.73,01/02/2026,08/02/2026,
SHO6124,BLUEDART,22/05/2024,In Transit,Hyderabad,Chennai,124.65,27/05/2024,,
SHO6125,BLUEDART,28/06/2024,Pending,Pune,Delhi,30.07,30/06/2024,,
SHO6128,BLUEDART,22/02/2025,Pending,Bangalore,Delhi,493.52,24/02/2025,,
SHO6131,DHL,07/12/2024,Pending,Hyderabad,Pune,108.02,12/12/2024,,
SHO6137,DHL,23/02/2025,In Transit,Bangalore,Chennai,168.34,26/02/2025,,
SHO6139,FEDEX,19/10/2024,In Transit,Pune,Delhi,332.14,21/10/2024,,
SHO6140,BLUEDART,22/08/2024,In Transit,Pune,Mumbai,211.3,27/08/2024,,
SHO6141,FEDEX,23/04/2026,Pending,Chennai,Delhi,308.13,27/04/2026,,
SHO6142,DHL,23/12/2025,Delayed,Hyderabad,Mumbai,50.21,30/12/2025,01/04/2026,
SHO6143,DHL,05/03/2025,Delayed,Mumbai,Delhi,483.67,05/07/2025,09/05/2025,
SHO6144,FEDEX,17/04/2025,Pending,Delhi,Bangalore,221.28,21/04/2025,,
SHO6146,BLUEDART,23/03/2026,In Transit,Delhi,Chennai,463.55,25/03/2026,,
SHO6149,FEDEX,01/03/2024,Delayed,Bangalore,Chennai,239.18,07/03/2024,09/03/2024,
SHO6153,BLUEDART,24/06/2026,Delayed,Bangalore,Pune,485.27,30/06/2026,09/07/2026,
SHO6156,FEDEX,12/10/2024,Pending,Chennai,Hyderabad,49.17,17/10/2024,,
SHO6157,BLUEDART,18/11/2025,Pending,Mumbai,Pune,419.79,24/11/2025,,
SHO6158,DHL,17/12/2024,Delivered,Mumbai,Hyderabad,364.12,22/12/2024,22/12/2024,0
SHO6159,FEDEX,02/01/2026,Accepted,Delhi,Hyderabad,420.24,07/01/2026,,
SHO6161,BLUEDART,15/04/2025,Pending,Hyderabad,Delhi,325.49,19/04/2025,,
SHO6162,BLUEDART,29/02/2024,Pending,Mumbai,Chennai,401.12,03/05/2024,,
